"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045178","basal part of cell","58/2005","301/19886",0.192691029900332,1.91114903770474,5.33377836242306,9.84033329575109e-07,6.80772148915144e-05,NA,"SLC29A4/CLDN19/SLC16A1/ANK2/ITGA1/ENPP1/ERBB3/LDLR/SLC4A1/SLC13A3/ERBB2/ABCA8/HFE/SVOP/CEACAM5/NOD2/KCNJ16/CD38/CD300LG/CDH2/SLC9A4/SLC16A3/AQP7B/SLC1A3/LRRC7/SLCO4C1/C5AR2/ERBB4/SLC7A7/PHLDB1/ALPK2/RHBG/AQP7/ACE/KCNC2/SLCO1C1/MARVELD2/AURKA/DST/EPB41/SHROOM4/PROM2/LPO/SLC43A2/ATP7B/ATP7A/P2RY6/BSND/ANK3/ABCC3/CHRM3/NAIP/ABCC10/DLG4/CA14/SLC4A5/VSIG1/SLC22A11",58
"GO:0042383","sarcolemma","34/2005","141/19886",0.24113475177305,2.39162377743584,5.55299026850763,1.08098582888301e-06,6.85525179816639e-05,NA,"ANK2/MLIP/DMD/SNTB1/RYR2/DTNA/SGCB/COL6A3/LAMA2/KCNJ2/KRT8/SLC2A5/CDH2/BVES/SGCE/KCNJ11/ABCC8/SLC8A1/CAPN3/CACNB2/KCNB1/AKAP6/TRIM72/KCND3/SCN1A/KCNJ3/ANK3/FGF13/SCN2A/PGM5/NOS1/SLC2A4/TGFB3/SCN2B",34
"GO:0009925","basal plasma membrane","55/2005","282/19886",0.195035460992908,1.93440158469076,5.2918784237314,1.25762709439475e-06,7.36195552949541e-05,NA,"SLC29A4/CLDN19/SLC16A1/ANK2/ENPP1/ERBB3/LDLR/SLC4A1/SLC13A3/ERBB2/ABCA8/SVOP/CEACAM5/NOD2/KCNJ16/CD38/CD300LG/CDH2/SLC9A4/SLC16A3/AQP7B/SLC1A3/LRRC7/SLCO4C1/C5AR2/ERBB4/SLC7A7/ALPK2/RHBG/AQP7/ACE/KCNC2/SLCO1C1/MARVELD2/AURKA/DST/EPB41/SHROOM4/PROM2/LPO/SLC43A2/ATP7B/ATP7A/P2RY6/BSND/ANK3/ABCC3/CHRM3/NAIP/ABCC10/DLG4/CA14/SLC4A5/VSIG1/SLC22A11",55
"GO:0062023","collagen-containing extracellular matrix","73/2005","429/19886",0.17016317016317,1.68771311813706,4.82194330524454,5.51810173235885e-06,0.000299948244166077,NA,"ADAM19/HMCN2/SMOC2/KNG1/COL6A6/TGM4/TGFB2/TNN/MFAP5/FBN2/ANGPT4/BCAM/COMP/IGFBPL1/NCAM1/COL6A3/LAMA2/FGFR2/ANGPT1/FREM2/ITIH5/ADAMDEC1/ELN/CDH2/COL9A1/USH2A/SPP2/AZGP1/MARCO/NCAN/MEGF9/PRELP/HRG/VWA2/THSD4/ACTA2/COL4A2/EYS/CDH13/FREM1/SERPINF1/ADAMTS5/DST/RTBDN/EFNA5/ADAMTS4/COL20A1/TNR/LAMA1/COL19A1/ITIH2/COLEC12/COL4A4/FGB/CDON/COL8A1/ADIPOQ/HAPLN1/COL15A1/LGALS3BP/PCSK6/TGM2/ITIH4/TGFBI/F12/AGRN/F3/C1QB/LAMC3/MUC17/HAPLN4/TGFB3/S100A8",73
"GO:0016323","basolateral plasma membrane","48/2005","249/19886",0.192771084337349,1.91194303398131,4.84901913923075,8.0975538101882e-06,0.000410815896636881,NA,"SLC29A4/CLDN19/SLC16A1/ANK2/ENPP1/ERBB3/LDLR/SLC4A1/SLC13A3/ERBB2/ABCA8/CEACAM5/NOD2/KCNJ16/CD38/CD300LG/CDH2/SLC9A4/SLC16A3/AQP7B/LRRC7/SLCO4C1/ERBB4/SLC7A7/ALPK2/RHBG/AQP7/KCNC2/SLCO1C1/MARVELD2/AURKA/EPB41/PROM2/LPO/SLC43A2/ATP7B/ATP7A/P2RY6/BSND/ANK3/ABCC3/CHRM3/NAIP/ABCC10/DLG4/CA14/SLC4A5/VSIG1",48
"GO:0001917","photoreceptor inner segment","20/2005","71/19886",0.28169014084507,2.7938604193741,5.07043089468986,1.53358067643875e-05,0.000729409309231182,NA,"AIPL1/GUCA1B/GUCA1A/MAGI2/ATP1A3/KIF17/USH2A/CERKL/SNAP25/SAG/ATP1B2/MAK/CFAP418/MYO3B/ADGRV1/RP1/MYO7A/NOS1/FAM161A/PPEF2",20
"GO:0032838","plasma membrane bounded cell projection cytoplasm","46/2005","253/19886",0.181818181818182,1.80330990705056,4.30600108484189,5.67645640281269e-05,0.00254104901325909,NA,"CHRNA2/CENPF/CFAP54/HAP1/EFHC1/DNAH2/WDPCP/SPACA9/CCDC39/CDKL5/GRIK2/DNAI7/PACRG/KIF17/DNAH11/CFAP107/KIF5C/CFAP251/LCA5L/TRIM46/DNAH3/EFHB/DNAAF1/ODAD1/AGBL4/CFAP221/MAPT/SAXO1/MAK/SPAST/DST/TUBB4A/DNAH7/AP3B1/KIF1A/RP1L1/RPGRIP1L/KIF4A/RPGRIP1/DNAH5/CFAP74/DNAH9/IFT172/RP1/DLG4/TEKT4",46
"GO:0032589","neuron projection membrane","17/2005","60/19886",0.283333333333333,2.81015793848712,4.70217326673867,6.04860378445875e-05,0.00255721526665173,NA,"AKAP5/SHISA7/GABRG3/RIPOR2/EPB41L3/ITGA8/USH2A/SGCE/KCNC2/MAPT/KCNB1/GRIA1/ADGRV1/OPRD1/ROBO2/THY1/SHISA9",17
"GO:0034705","potassium channel complex","22/2005","90/19886",0.244444444444444,2.42444998614575,4.53527704727873,6.55637581961054e-05,0.0026260010519598,NA,"KCNMB4/GRIK2/KCNJ2/KCNJ16/KCNAB2/KCNS1/KCNQ5/KCNJ11/ABCC8/KCNC2/KCNB1/KCND3/KCNE1/KCNJ3/KCNG1/LRRC38/KCNJ6/KCNMB1/KCNG4/KCNA7/KCNA3/KCNV1",22
"GO:0044304","main axon","18/2005","67/19886",0.26865671641791,2.66459225071649,4.57012927984907,8.00351582173596e-05,0.00304533777017053,NA,"LGI1/EPB41L3/KCNAB2/TRIM46/LRRC7/KCNC2/MAPT/CNTN2/NFASC/TUBB4A/SCN1A/ERMN/ANK3/SCN2A/DLG4/ROBO2/THY1/NCMAP",18
"GO:0099568","cytoplasmic region","50/2005","291/19886",0.171821305841924,1.70415884686908,4.05199205511971,0.000122687446777579,0.00444595938084465,NA,"CHRNA2/PCLO/CENPF/CFAP54/HAP1/EFHC1/DNAH2/WDPCP/SPACA9/CCDC39/CDKL5/GRIK2/DNAI7/PACRG/GPSM2/KIF17/DNAH11/CFAP107/KIF5C/CFAP251/LCA5L/TRIM46/DNAH3/EFHB/DNAAF1/PHLDB1/ODAD1/AGBL4/RIMS2/CFAP221/MAPT/SAXO1/MAK/SPAST/DST/TUBB4A/DNAH7/AP3B1/KIF1A/RP1L1/RPGRIP1L/KIF4A/RPGRIP1/DNAH5/CFAP74/DNAH9/IFT172/RP1/DLG4/TEKT4",50
"GO:0005874","microtubule","72/2005","467/19886",0.154175588865096,1.5291450175418,3.87475105425725,0.000171225079810678,0.00582112538174274,NA,"TTLL9/PRC1/MTUS1/MID1/TTLL6/EFHC1/DNAH2/DNAH14/REEP2/SPACA9/TOGARAM2/REEP1/KIF11/FSD1/DCX/PACRG/KCNAB2/RADIL/KIF17/DNAH11/CFAP107/KIF5C/NUSAP1/CCDC181/JAKMIP1/KIF6/DNAH3/FIGN/NAV3/EFHB/SKA1/KIF18B/MAPT/PTPN20/SAXO1/KIF15/NINL/SPAST/AURKA/AURKB/EML6/DST/EML1/BAG2/NEK2/MX1/ASPM/FAM161B/BIRC5/TUBB4A/DNAH7/KIF1A/RP1L1/RPGRIP1L/MTUS2/KIF4A/KIF14/DNAH5/MEFV/KATNAL2/DNAH9/FGF13/LRRC49/MISP/RP1/DCDC1/TPX2/TEKT4/CLIP4/MX2/KIF3C/FAM161A",72
"GO:0099634","postsynaptic specialization membrane","26/2005","122/19886",0.213114754098361,2.11371571072319,4.13181552738123,0.000175934144257665,0.00582112538174274,NA,"CLSTN2/CACNG5/ADCY1/SHISA7/GSG1L/GRIK2/GRIN2B/GRIN2C/GABRB2/ITGA8/PTPRO/CHRNA1/ERBB4/GRIN2A/GRIA2/KCNB1/KCND3/EPHA4/GRIA3/GRIA1/RGS9/OPRD1/DLG4/LRFN3/SHISA9/NECTIN3",26
"GO:0001518","voltage-gated sodium channel complex","7/2005","14/19886",0.5,4.95910224438903,4.96208307289858,0.000189633003209241,0.00601294647675967,NA,"SCN11A/SCN3A/SCN9A/SCN1A/SCN2A/SCN3B/SCN2B",7
"GO:0044291","cell-cell contact zone","18/2005","72/19886",0.25,2.47955112219451,4.21147502095127,0.000217167012698628,0.00617430692473013,NA,"ANK2/KCNJ2/DSG2/JAM2/CDH2/GJC1/SLC8A1/AKAP6/CTNNA3/SCN1A/BAIAP2L2/ANK3/PCDH9/FGF13/SCN2A/PGM5/TMEM65/NECTIN3",18
"GO:0005930","axoneme","32/2005","165/19886",0.193939393939394,1.92353056752059,3.9888973893939,0.00021906213793392,0.00617430692473013,NA,"CENPF/CFAP54/EFHC1/DNAH2/WDPCP/SPACA9/CCDC39/DNAI7/PACRG/KIF17/DNAH11/CFAP107/CFAP251/LCA5L/DNAH3/EFHB/DNAAF1/ODAD1/CFAP221/SAXO1/MAK/TUBB4A/DNAH7/RP1L1/RPGRIP1L/RPGRIP1/DNAH5/CFAP74/DNAH9/IFT172/RP1/TEKT4",32
"GO:0042734","presynaptic membrane","32/2005","165/19886",0.193939393939394,1.92353056752059,3.9888973893939,0.00021906213793392,0.00617430692473013,NA,"EPHB2/SYP/ERBB2/GRIK2/NRXN2/DNAJC6/CNTN1/KCNQ5/SNAP25/ERBB4/OPRK1/NTNG1/NRXN1/RIMS2/KCNC2/GRIN2A/LPAR2/EPHA4/GRIA1/GRM3/KCNJ3/IL31RA/SLC6A11/RGS9/SCN2A/OPRD1/SLC6A1/KCNA3/SLC6A4/NRXN3/GPR158/LRFN3",32
"GO:0097014","ciliary plasm","32/2005","166/19886",0.192771084337349,1.91194303398131,3.95086675862735,0.000245610003448397,0.00653955803985167,NA,"CENPF/CFAP54/EFHC1/DNAH2/WDPCP/SPACA9/CCDC39/DNAI7/PACRG/KIF17/DNAH11/CFAP107/CFAP251/LCA5L/DNAH3/EFHB/DNAAF1/ODAD1/CFAP221/SAXO1/MAK/TUBB4A/DNAH7/RP1L1/RPGRIP1L/RPGRIP1/DNAH5/CFAP74/DNAH9/IFT172/RP1/TEKT4",32
"GO:0008076","voltage-gated potassium channel complex","19/2005","79/19886",0.240506329113924,2.38539095299725,4.13143216768315,0.000252656210269568,0.00653955803985167,NA,"KCNMB4/KCNJ2/KCNJ16/KCNAB2/KCNS1/KCNQ5/KCNC2/KCNB1/KCND3/KCNE1/KCNJ3/KCNG1/LRRC38/KCNJ6/KCNMB1/KCNG4/KCNA7/KCNA3/KCNV1",19
"GO:0098984","neuron to neuron synapse","58/2005","362/19886",0.160220994475138,1.5891045865998,3.78779419703145,0.000260105746461859,0.00653955803985167,NA,"PCLO/DLGAP1/AKAP5/EPHB2/CLSTN2/MAGI2/CACNG5/ADD2/ADCY1/SHISA7/PAK3/CDKL5/GSG1L/ATP1A3/GRIK2/GRIN2B/ZDHHC15/DNAJC6/GRIN2C/CDH2/ITGA8/DCLK1/CAMK2A/LRRC7/PTPRO/ERBB4/SYNPO/GRM7/SLC8A1/GRIN2A/GRIA2/ATP1B2/AKAP7/AURKA/PRKN/NLGN3/NTRK2/EPHA4/ATP7A/GRIA3/GRIA1/GRM3/ANKS1B/RGS9/SYN3/OPRD1/SHANK3/SLC30A3/DLG4/CHRNA3/NOS1/LRFN3/SYNGAP1/PSD3/MAPK8IP2/SHISA9/SRCIN1/NECTIN3",58
"GO:0097731","9+0 non-motile cilium","27/2005","132/19886",0.204545454545455,2.02872364543187,3.97083871692274,0.000271326620650351,0.00653955803985167,NA,"GUCA1B/GUCA1A/NPHP1/MAGI2/TTLL6/SLC24A4/KIF17/USH2A/IFTAP/CERKL/SAG/EYS/IFT122/CNGB1/MAK/PCDHB13/RP1L1/RPGRIP1L/RPGRIP1/GRK4/RP1/RAB27A/CACNA1F/PDE6A/MYO7A/FAM161A/PPEF2",27
"GO:0097730","non-motile cilium","32/2005","167/19886",0.191616766467066,1.90049427329879,3.91309896713844,0.000274987985907035,0.00653955803985167,NA,"CFAP69/GUCA1B/GUCA1A/NPHP1/MAGI2/TTLL6/SLC24A4/KIF17/USH2A/IFTAP/CERKL/SAG/GPR83/SSTR3/EYS/IFT122/CNGB1/MAK/PCDHB13/RP1L1/RPGRIP1L/RPGRIP1/GRK4/RP1/RAB27A/CACNA1F/PKD1L1/PDE6A/MYO7A/STRC/FAM161A/PPEF2",32
"GO:0098839","postsynaptic density membrane","22/2005","99/19886",0.222222222222222,2.20404544195068,4.02156028101185,0.000289628053367182,0.00667899844280076,NA,"CLSTN2/CACNG5/ADCY1/SHISA7/GSG1L/GRIK2/GRIN2B/GRIN2C/ITGA8/PTPRO/ERBB4/GRIN2A/GRIA2/EPHA4/GRIA3/GRIA1/RGS9/OPRD1/DLG4/LRFN3/SHISA9/NECTIN3",22
"GO:0014704","intercalated disc","14/2005","50/19886",0.28,2.77709725685786,4.21301721190316,0.000304029085882572,0.00680488630460698,NA,"ANK2/KCNJ2/DSG2/CDH2/GJC1/SLC8A1/AKAP6/CTNNA3/SCN1A/ANK3/FGF13/SCN2A/PGM5/TMEM65",14
"GO:0097733","photoreceptor cell cilium","25/2005","120/19886",0.208333333333333,2.06629260182876,3.92312104386124,0.000335498583432135,0.00714794389599072,NA,"GUCA1B/GUCA1A/NPHP1/MAGI2/SLC24A4/KIF17/USH2A/CERKL/SAG/EYS/IFT122/CNGB1/MAK/PCDHB13/RP1L1/RPGRIP1L/RPGRIP1/GRK4/RP1/RAB27A/CACNA1F/PDE6A/MYO7A/FAM161A/PPEF2",25
"GO:0034706","sodium channel complex","9/2005","24/19886",0.375,3.71932668329177,4.46354174492424,0.000338141892583004,0.00714794389599072,NA,"GRIK2/SCN11A/SCN3A/SCN9A/SCNN1A/SCN1A/SCN2A/SCN3B/SCN2B",9
"GO:0030315","T-tubule","14/2005","51/19886",0.274509803921569,2.72264436946849,4.12466516800773,0.000380617436275666,0.00782837483799411,NA,"ANK2/KCNJ2/KCNJ11/SLC8A1/CAPN3/CACNB2/AKAP6/SCN1A/KCNJ3/ANK3/SCN2A/SLC2A4/TGFB3/SCN2B",14
"GO:0098878","neurotransmitter receptor complex","13/2005","46/19886",0.282608695652174,2.8029708337851,4.09940538985077,0.000448312848050993,0.00880022498402662,NA,"CACNG5/SHISA7/GRIK2/GRIN2B/GRIN2C/CPT1C/GRIN2A/GRIA2/GRIA3/GRIA1/HTR3B/DLG4/SHISA9",13
"GO:0099572","postsynaptic specialization","55/2005","346/19886",0.158959537572254,1.57659319908322,3.623008640912,0.000450997075396897,0.00880022498402662,NA,"PCLO/DLGAP1/AKAP5/CLSTN2/MAGI2/CACNG5/ADD2/ADCY1/SHISA7/PAK3/CDKL5/GSG1L/GRIK2/GRIN2B/ZDHHC15/DNAJC6/GRIN2C/GABRB2/CDH2/ITGA8/DCLK1/CAMK2A/LRRC7/PTPRO/CHRNA1/ERBB4/SYNPO/SLC8A1/GRIN2A/GRIA2/KCNB1/AURKA/PRKN/KCND3/NTRK2/EPHA4/ATP7A/GRIA3/GRIA1/GRM3/ANKS1B/RGS9/SYN3/OPRD1/SHANK3/DLG4/CHRNA3/NOS1/LRFN3/SYNGAP1/PSD3/MAPK8IP2/SHISA9/SRCIN1/NECTIN3",55
"GO:0014069","postsynaptic density","51/2005","315/19886",0.161904761904762,1.60580453627835,3.62915380352763,0.000462635504541412,0.00880164047390036,NA,"PCLO/DLGAP1/AKAP5/CLSTN2/MAGI2/CACNG5/ADD2/ADCY1/SHISA7/PAK3/CDKL5/GSG1L/GRIK2/GRIN2B/ZDHHC15/DNAJC6/GRIN2C/CDH2/ITGA8/DCLK1/CAMK2A/LRRC7/PTPRO/ERBB4/SYNPO/SLC8A1/GRIN2A/GRIA2/AURKA/PRKN/NTRK2/EPHA4/ATP7A/GRIA3/GRIA1/GRM3/ANKS1B/RGS9/SYN3/OPRD1/SHANK3/DLG4/CHRNA3/NOS1/LRFN3/SYNGAP1/PSD3/MAPK8IP2/SHISA9/SRCIN1/NECTIN3",51
"GO:0032279","asymmetric synapse","53/2005","331/19886",0.16012084592145,1.58811129276507,3.61300605990342,0.000475195339655374,0.00882008910921316,NA,"PCLO/DLGAP1/AKAP5/CLSTN2/MAGI2/CACNG5/ADD2/ADCY1/SHISA7/PAK3/CDKL5/GSG1L/GRIK2/GRIN2B/ZDHHC15/DNAJC6/GRIN2C/CDH2/ITGA8/DCLK1/CAMK2A/LRRC7/PTPRO/ERBB4/SYNPO/GRM7/SLC8A1/GRIN2A/GRIA2/AURKA/PRKN/NLGN3/NTRK2/EPHA4/ATP7A/GRIA3/GRIA1/GRM3/ANKS1B/RGS9/SYN3/OPRD1/SHANK3/DLG4/CHRNA3/NOS1/LRFN3/SYNGAP1/PSD3/MAPK8IP2/SHISA9/SRCIN1/NECTIN3",53
