"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031968","organelle outer membrane","31/1048","246/19886",0.126016260162602,2.39118258548998,5.17853585034545,6.24432529258909e-06,0.000226282454650491,NA,"APOO/RNF185/ZNFX1/AKAP1/CYP27B1/BNIP1/TUFM/SAMM50/TOMM6/TOMM40/TOMM40L/STARD7/TOMM22/BID/NUTF2/HAX1/MLXIP/HK1/IMMT/CYB5B/FUNDC2/ENO1/MSTO1/ITPRIP/QTRT1/ITPR3/VDAC2/MTCH2/MAOA/MICOS13/ACSL4",31
"GO:1905369","endopeptidase complex","16/1048","84/19886",0.19047619047619,3.61432206470374,5.6633088415174,6.83521552332683e-06,0.000236436318784169,NA,"PIGU/TXNL1/ADRM1/GPAA1/PSMD3/CAPN2/PSMD2/PSMB6/PSMC2/PSMB7/PSME3/PSMD11/PSMC3/PSMA6/PSMB5/PSMC4",16
"GO:0019867","outer membrane","31/1048","248/19886",0.125,2.37189885496183,5.12773235554968,7.375315052401e-06,0.00024402672847292,NA,"APOO/RNF185/ZNFX1/AKAP1/CYP27B1/BNIP1/TUFM/SAMM50/TOMM6/TOMM40/TOMM40L/STARD7/TOMM22/BID/NUTF2/HAX1/MLXIP/HK1/IMMT/CYB5B/FUNDC2/ENO1/MSTO1/ITPRIP/QTRT1/ITPR3/VDAC2/MTCH2/MAOA/MICOS13/ACSL4",31
"GO:0017101","aminoacyl-tRNA synthetase multienzyme complex","6/1048","11/19886",0.545454545454545,10.3501040943789,7.31619483503848,7.76251220463883e-06,0.000246136324488756,NA,"MARS1/AIMP2/IARS1/LARS1/EEF1E1/EPRS1",6
"GO:0005742","mitochondrial outer membrane translocase complex","8/1048","22/19886",0.363636363636364,6.9000693962526,6.53072128673062,9.54789605009862e-06,0.000290637955765002,NA,"APOO/SAMM50/TOMM6/TOMM40/TOMM40L/TOMM22/IMMT/MICOS13",8
"GO:0000502","proteasome complex","13/1048","60/19886",0.216666666666667,4.11129134860051,5.69278521316987,1.14809964978302e-05,0.000336039935955722,NA,"TXNL1/ADRM1/PSMD3/PSMD2/PSMB6/PSMC2/PSMB7/PSME3/PSMD11/PSMC3/PSMA6/PSMB5/PSMC4",13
"GO:0022624","proteasome accessory complex","8/1048","23/19886",0.347826086956522,6.60006637902423,6.33812374772617,1.39649491133863e-05,0.000379547366974535,NA,"ADRM1/PSMD3/PSMD2/PSMC2/PSME3/PSMD11/PSMC3/PSMC4",8
"GO:0098799","outer mitochondrial membrane protein complex","8/1048","23/19886",0.347826086956522,6.60006637902423,6.33812374772617,1.39649491133863e-05,0.000379547366974535,NA,"APOO/SAMM50/TOMM6/TOMM40/TOMM40L/TOMM22/IMMT/MICOS13",8
"GO:0009295","nucleoid","11/1048","45/19886",0.244444444444444,4.63837998303647,5.76313210433263,1.60383889433152e-05,0.000402575142464097,NA,"SLC25A5/SSBP1/ATAD3A/TUFM/TFB2M/UQCC2/HSD17B10/SHMT2/VDAC2/POLDIP2/ELAC2",11
"GO:0042645","mitochondrial nucleoid","11/1048","45/19886",0.244444444444444,4.63837998303647,5.76313210433263,1.60383889433152e-05,0.000402575142464097,NA,"SLC25A5/SSBP1/ATAD3A/TUFM/TFB2M/UQCC2/HSD17B10/SHMT2/VDAC2/POLDIP2/ELAC2",11
"GO:0005635","nuclear envelope","49/1048","494/19886",0.0991902834008097,1.88215455697376,4.68298641400463,1.63992502186426e-05,0.000402575142464097,NA,"PLRG1/IPO9/BANF1/MRPS23/SIRT1/XPOT/RANBP1/BNIP1/PLA2G4A/TMEM43/VPS4A/CHMP2A/DNAJB14/CHMP7/TNPO3/TUBB/AEN/PLPP6/CSE1L/NXT2/NUTF2/HAX1/RAN/NOC4L/LMNA/ZC3HC1/PRNP/SUN1/ENO1/DNAJB12/WDR3/GTPBP4/ITPRIP/MINDY3/LMNB2/SORT1/UNC50/ITPR3/IL15RA/SEC13/CHMP3/LEMD2/CCND1/APEH/TMEM18/IPO11/MFSD10/THAP7/TMEM97",49
"GO:0000314","organellar small ribosomal subunit","9/1048","32/19886",0.28125,5.33677242366412,5.79086787064794,2.82712205765014e-05,0.000651951480567199,NA,"MRPS25/MRPS23/MRPL42/MRPS22/MRPS16/MRPS28/MRPS7/MRPS9/MRPS11",9
"GO:0005763","mitochondrial small ribosomal subunit","9/1048","32/19886",0.28125,5.33677242366412,5.79086787064794,2.82712205765014e-05,0.000651951480567199,NA,"MRPS25/MRPS23/MRPL42/MRPS22/MRPS16/MRPS28/MRPS7/MRPS9/MRPS11",9
"GO:0005741","mitochondrial outer membrane","27/1048","217/19886",0.124423963133641,2.36096844549196,4.75458729495226,3.04698719649279e-05,0.000673628873475326,NA,"APOO/RNF185/ZNFX1/AKAP1/CYP27B1/BNIP1/TUFM/SAMM50/TOMM6/TOMM40/TOMM40L/STARD7/TOMM22/BID/HAX1/MLXIP/HK1/IMMT/CYB5B/FUNDC2/MSTO1/QTRT1/VDAC2/MTCH2/MAOA/MICOS13/ACSL4",27
"GO:0005838","proteasome regulatory particle","7/1048","19/19886",0.368421052631579,6.9908597830454,6.16205900034353,3.18668061039576e-05,0.000673628873475326,NA,"ADRM1/PSMD3/PSMD2/PSMC2/PSMD11/PSMC3/PSMC4",7
"GO:0030687","preribosome, large subunit precursor","7/1048","19/19886",0.368421052631579,6.9908597830454,6.16205900034353,3.18668061039576e-05,0.000673628873475326,NA,"PES1/PPAN/NIP7/LAS1L/RRS1/FTSJ3/EBNA1BP2",7
"GO:0015934","large ribosomal subunit","18/1048","117/19886",0.153846153846154,2.91926012918379,4.91089291535839,4.00614431975314e-05,0.000823966439819497,NA,"MRPL17/MRPL21/RSL1D1/MRPL12/MRPL20/MRPL27/MRPL58/MRPL42/MRPL39/NHP2/MRPL35/MRPL46/MRPL45/MRPL24/MRPL11/MRPL54/MRPL49/MPV17L2",18
"GO:0005732","sno(s)RNA-containing ribonucleoprotein complex","8/1048","29/19886",0.275862068965517,5.2345354040537,5.38237548869219,9.215037431489e-05,0.00184543249614819,NA,"NOP56/RPP40/SNRNP40/RRP9/RPP38/NHP2/GAR1/POP4",8
"GO:0030134","COPII-coated ER to Golgi transport vesicle","15/1048","94/19886",0.159574468085106,3.02795598505766,4.64840171942126,0.00011287391288296,0.00220248840266494,NA,"LMAN2/SEC24C/HLA-C/TMED7/YIF1A/HLA-A/CNIH1/TMED2/HLA-E/CD59/PDCD6/TMED9/SEC13/LMAN2L/GOSR2",15
"GO:1905368","peptidase complex","17/1048","120/19886",0.141666666666667,2.68815203562341,4.37490701604412,0.00018406247070264,0.00350178850511773,NA,"PIGU/TXNL1/ADRM1/GPAA1/PSMD3/CAPN2/PSMD2/PSMB6/PSMC2/PSMB7/PSME3/PSMD11/PSMC3/TAF9/PSMA6/PSMB5/PSMC4",17
"GO:0031965","nuclear membrane","32/1048","311/19886",0.102893890675241,1.95243121180138,3.99290493969527,0.000240672738501291,0.00446712082925568,NA,"PLRG1/MRPS23/SIRT1/TMEM43/DNAJB14/AEN/PLPP6/NUTF2/HAX1/NOC4L/LMNA/ZC3HC1/PRNP/SUN1/ENO1/DNAJB12/WDR3/GTPBP4/ITPRIP/MINDY3/LMNB2/SORT1/UNC50/ITPR3/IL15RA/LEMD2/CCND1/APEH/TMEM18/MFSD10/THAP7/TMEM97",32
"GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","13/1048","81/19886",0.160493827160494,3.04540099896334,4.35070455504743,0.000299344206512953,0.00542383193229422,NA,"LMAN2/TMED7/YIF1A/CNIH1/TMED2/GALNT1/CD59/YKT6/TAP2/TMED9/SLC35C2/VMP1/GOSR2",13
"GO:1990204","oxidoreductase complex","17/1048","128/19886",0.1328125,2.52014253339695,4.06952618884768,0.000401654801768902,0.00710835591037522,NA,"HSD17B8/P4HB/CYC1/NDUFS7/SDHD/BCS1L/NDUFA11/NDUFA4/NDUFS6/IDH3B/CYB5B/BCKDK/NDUFA9/SDHC/UQCRC1/NDUFB9/DLD",17
"GO:0012507","ER to Golgi transport vesicle membrane","11/1048","64/19886",0.171875,3.26136092557252,4.2737801484163,0.00046994343346434,0.00812788529241733,NA,"SEC24C/HLA-C/TMED7/HLA-A/CNIH1/TMED2/HLA-E/CD59/PDCD6/SEC13/GOSR2",11
"GO:0030686","90S preribosome","7/1048","29/19886",0.241379310344828,4.58021847854699,4.550695258008,0.000621305968881121,0.0105069742737452,NA,"PES1/TBL3/PWP2/RSL1D1/NOC4L/WDR3/KRI1",7
"GO:0030688","preribosome, small subunit precursor","5/1048","15/19886",0.333333333333333,6.32506361323155,4.86616253552184,0.000775726387306349,0.0128332126247855,NA,"BYSL/NOC4L/LTV1/RIOK1/FTSJ3",5
"GO:0070469","respirasome","14/1048","102/19886",0.137254901960784,2.60443795838946,3.83170446482601,0.000912545220405061,0.0147754662282607,NA,"HIGD1A/CYC1/NDUFS7/SDHD/BCS1L/CYCS/NDUFA11/NDUFA4/NDUFS6/NDUFA9/SDHC/UQCRC1/NDUFB9/COX7A2L",14
"GO:0071013","catalytic step 2 spliceosome","13/1048","91/19886",0.142857142857143,2.71074154852781,3.85792152212766,0.000941072049005534,0.0149199131102752,NA,"PLRG1/RALY/CWC22/LSM3/SNRPD1/HNRNPR/SNRNP40/HNRNPF/PPIL1/HNRNPA2B1/LSM7/U2AF1/SNRPB",13
"GO:0005775","vacuolar lumen","20/1048","176/19886",0.113636363636364,2.15627168632894,3.63411742172187,0.00100636802934058,0.0156295116393506,NA,"GBA1/ACP2/CREG1/GNS/CPPED1/CCT2/CTSL/SDC1/ACLY/TUBB/ANXA2/PSAP/ACTR10/PTGES2/CHID1/SGSH/NEU1/ATP13A2/TUBB4B/GLA",20
"GO:0120114","Sm-like protein family complex","15/1048","117/19886",0.128205128205128,2.43271677431983,3.6659536400178,0.0012433229819417,0.0186045570615583,NA,"LSM3/SNRPD1/USP39/SNRNP40/RBM42/LSM7/PRPF39/GEMIN5/GEMIN4/CD2BP2/LSM5/SNRPB/AAR2/SNRPC/GEMIN7",15
"GO:0101019","nucleolar exosome (RNase complex)","4/1048","10/19886",0.4,7.59007633587786,4.91645415634969,0.00124682314078774,0.0186045570615583,NA,"EXOSC8/EXOSC4/EXOSC5/EXOSC3",4
"GO:0101031","protein folding chaperone complex","8/1048","42/19886",0.19047619047619,3.61432206470374,4.00032399355362,0.00137930901440924,0.0201856569224122,NA,"PFDN6/CCT7/CCT2/DNAJB11/PSMG1/CCT3/CCDC47/CCT5",8
"GO:0034708","methyltransferase complex","13/1048","96/19886",0.135416666666667,2.56955709287532,3.63593306840904,0.00155543624533,0.0223337166546439,NA,"SNRPD1/PRMT1/PRDM4/HSD17B10/WDR4/TRMT61B/LAS1L/RIOK1/TAF9/TRMT61A/METTL1/SNRPB/PRMT5",13
"GO:0005832","chaperonin-containing T-complex","4/1048","11/19886",0.363636363636364,6.9000693962526,4.61663921679572,0.00187789108751657,0.0264643540296316,NA,"CCT7/CCT2/CCT3/CCT5",4
"GO:0034719","SMN-Sm protein complex","5/1048","18/19886",0.277777777777778,5.27088634435963,4.2756606988929,0.00193935941631333,0.0268336821057172,NA,"SNRPD1/GEMIN5/GEMIN4/SNRPB/GEMIN7",5
"GO:1902555","endoribonuclease complex","7/1048","35/19886",0.2,3.79503816793893,3.90352183507819,0.00203166202909265,0.0276088357882055,NA,"TARBP2/RPP40/RPP38/HSD17B10/LAS1L/POP4/TSN",7
"GO:0046540","U4/U6 x U5 tri-snRNP complex","8/1048","45/19886",0.177777777777778,3.37336726039016,3.75937343474259,0.00219095718728934,0.0292512003425822,NA,"LSM3/SNRPD1/USP39/SNRNP40/RBM42/LSM7/LSM5/SNRPB",8
"GO:1905354","exoribonuclease complex","5/1048","19/19886",0.263157894736842,4.99347127360386,4.10759164715665,0.00251892278221845,0.0326570323855305,NA,"EXOSC8/EXOSC4/LAS1L/EXOSC5/EXOSC3",5
"GO:0097526","spliceosomal tri-snRNP complex","8/1048","46/19886",0.173913043478261,3.30003318951211,3.68356406512378,0.00253188555945637,0.0326570323855305,NA,"LSM3/SNRPD1/USP39/SNRNP40/RBM42/LSM7/LSM5/SNRPB",8
"GO:0000176","nuclear exosome (RNase complex)","4/1048","12/19886",0.333333333333333,6.32506361323155,4.35209957353091,0.00270002973879554,0.0342453771870567,NA,"EXOSC8/EXOSC4/EXOSC5/EXOSC3",4
"GO:0098803","respiratory chain complex","12/1048","91/19886",0.131868131868132,2.50222296787182,3.38768782682253,0.00291012526478421,0.0363050053524719,NA,"CYC1/NDUFS7/SDHD/BCS1L/NDUFA11/NDUFA4/NDUFS6/NDUFA9/SDHC/UQCRC1/NDUFB9/COX7A2L",12
"GO:0005925","focal adhesion","36/1048","421/19886",0.0855106888361045,1.62258163949883,3.04534286429834,0.0030257657476649,0.0371388344189191,NA,"SORBS1/ACTR3/CD44/ATAT1/P4HB/ANXA1/MPZL1/LCP1/G3BP1/MAPRE2/CAPN2/DPP4/PXN/HYOU1/RSU1/MSN/ACTB/RPS17/PI4KA/ACTN4/CSRP1/EFNB2/CD59/YWHAQ/SNAP23/NCSTN/VCL/ACTG1/TRIOBP/CTTN/GIT1/ARPC1B/BSG/HMGA1/JAK2/ITGA5",36
"GO:0005766","primary lysosome","17/1048","155/19886",0.109677419354839,2.08114996306328,3.18715570750329,0.00337633859122244,0.0401467760612544,NA,"TMEM30A/CD68/CREG1/GNS/DDOST/CPPED1/CCT2/ACLY/TUBB/ANXA2/PSAP/ACTR10/PTGES2/SNAP23/NCSTN/TUBB4B/GLA",17
"GO:0042582","azurophil granule","17/1048","155/19886",0.109677419354839,2.08114996306328,3.18715570750329,0.00337633859122244,0.0401467760612544,NA,"TMEM30A/CD68/CREG1/GNS/DDOST/CPPED1/CCT2/ACLY/TUBB/ANXA2/PSAP/ACTR10/PTGES2/SNAP23/NCSTN/TUBB4B/GLA",17
"GO:0001401","SAM complex","4/1048","13/19886",0.307692307692308,5.83852025836759,4.11603033011585,0.00373863098018851,0.0420714939101646,NA,"APOO/SAMM50/IMMT/MICOS13",4
"GO:0034709","methylosome","4/1048","13/19886",0.307692307692308,5.83852025836759,4.11603033011585,0.00373863098018851,0.0420714939101646,NA,"SNRPD1/PRMT1/SNRPB/PRMT5",4
"GO:0140275","MIB complex","4/1048","13/19886",0.307692307692308,5.83852025836759,4.11603033011585,0.00373863098018851,0.0420714939101646,NA,"APOO/SAMM50/IMMT/MICOS13",4
"GO:0030532","small nuclear ribonucleoprotein complex","13/1048","106/19886",0.122641509433962,2.32714604637765,3.23135408222243,0.00378571757528593,0.0420714939101646,NA,"LSM3/SNRPD1/USP39/SNRNP40/RBM42/LSM7/PRPF39/GEMIN4/CD2BP2/LSM5/SNRPB/AAR2/SNRPC",13
"GO:0005746","mitochondrial respirasome","12/1048","94/19886",0.127659574468085,2.42236478804613,3.26028916560035,0.00381509917571231,0.0420714939101646,NA,"CYC1/NDUFS7/SDHD/BCS1L/NDUFA11/NDUFA4/NDUFS6/NDUFA9/SDHC/UQCRC1/NDUFB9/COX7A2L",12
"GO:1905348","endonuclease complex","7/1048","39/19886",0.179487179487179,3.40580348404776,3.54708063135871,0.00386991402590213,0.0420714939101646,NA,"TARBP2/RPP40/RPP38/HSD17B10/LAS1L/POP4/TSN",7
"GO:0071007","U2-type catalytic step 2 spliceosome","6/1048","30/19886",0.2,3.79503816793893,3.61350392514454,0.00421831203525595,0.0452131754764758,NA,"PLRG1/CWC22/SNRPD1/SNRNP40/PPIL1/SNRPB",6
"GO:0030055","cell-substrate junction","36/1048","431/19886",0.0835266821345708,1.58493473370999,2.89571936834015,0.00441995761920558,0.0467164965029923,NA,"SORBS1/ACTR3/CD44/ATAT1/P4HB/ANXA1/MPZL1/LCP1/G3BP1/MAPRE2/CAPN2/DPP4/PXN/HYOU1/RSU1/MSN/ACTB/RPS17/PI4KA/ACTN4/CSRP1/EFNB2/CD59/YWHAQ/SNAP23/NCSTN/VCL/ACTG1/TRIOBP/CTTN/GIT1/ARPC1B/BSG/HMGA1/JAK2/ITGA5",36
"GO:0097525","spliceosomal snRNP complex","12/1048","96/19886",0.125,2.37189885496183,3.17805095202387,0.0045350738922657,0.0472765922193725,NA,"LSM3/SNRPD1/USP39/SNRNP40/RBM42/LSM7/PRPF39/CD2BP2/LSM5/SNRPB/AAR2/SNRPC",12
"GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","15/1048","134/19886",0.111940298507463,2.12408852683149,3.07945185480906,0.00470816534784566,0.0484177544555479,NA,"LMAN2/TMED7/P4HB/YIF1A/CNIH1/TMED2/GALNT1/CD59/YKT6/TAP2/TMED9/SLC35C2/VMP1/LMAN2L/GOSR2",15
